age,income,caste,occupation,family_size,citizen_id,scheme_id,scheme_title,eligible
37,18674,sc,artisan,3,C00541,Micro Irrigation Fund,Micro Irrigation Fund,0
37,18674,sc,artisan,3,C00541,Mission for Integrated Development of Horticulture,Mission for Integrated Development of Horticulture,0
37,18674,sc,artisan,3,C00541,Kisan Urja Suraksha evam Utthaan Mahabhiyan (PM-KUSUM),Kisan Urja Suraksha evam Utthaan Mahabhiyan (PM-KUSUM),0
37,18674,sc,artisan,3,C00541,Raitha Vidyanidhi Scholarship,Raitha Vidyanidhi Scholarship,0
37,18674,sc,artisan,3,C00541,Krishi Bhagya,Krishi Bhagya,0
37,18674,sc,artisan,3,C00541,Pashu Bhagya,Pashu Bhagya,0
37,18674,sc,artisan,3,C00541,Milk Incentive Scheme,Milk Incentive Scheme,0
37,18674,sc,artisan,3,C00541,Ganga Kalyana Scheme,Ganga Kalyana Scheme,0
37,18674,sc,artisan,3,C00541,Raitha Siri,Raitha Siri,0
37,18674,sc,artisan,3,C00541,Krushi Aranya Protsaha Yojane,Krushi Aranya Protsaha Yojane,0
37,18674,sc,artisan,3,C00541,Surya Raitha,Surya Raitha,0
37,18674,sc,artisan,3,C00541,Raitha Sanjeevini (Accident Insurance),Raitha Sanjeevini (Accident Insurance),0
37,18674,sc,artisan,3,C00541,Krishi Yantra Dhare,Krishi Yantra Dhare,0
37,18674,sc,artisan,3,C00541,Savayava Bhagya,Savayava Bhagya,0
37,18674,sc,artisan,3,C00541,Krishi Navodyama,Krishi Navodyama,0
37,18674,sc,artisan,3,C00541,Bhoo Chetana,Bhoo Chetana,0
37,18674,sc,artisan,3,C00541,Suvarna Gramodaya,Suvarna Gramodaya,0
37,18674,sc,artisan,3,C00541,Karnataka State Agriculture Marketing Board Loans,Karnataka State Agriculture Marketing Board Loans,0
37,18674,sc,artisan,3,C00541,PM MUDRA Yojana (PMMY),PM MUDRA Yojana (PMMY),0
37,18674,sc,artisan,3,C00541,PMEGP (Prime Minister Employment Generation Programme),PMEGP (Prime Minister Employment Generation Programme),0
37,18674,sc,artisan,3,C00541,Stand-Up India Scheme,Stand-Up India Scheme,0
37,18674,sc,artisan,3,C00541,PM Vishwakarma Scheme,PM Vishwakarma Scheme,0
37,18674,sc,artisan,3,C00541,Credit Guarantee Fund Trust for Micro and Small Enterprises (CGTMSE),Credit Guarantee Fund Trust for Micro and Small Enterprises (CGTMSE),0
37,18674,sc,artisan,3,C00541,MSME Champion Scheme,MSME Champion Scheme,0
37,18674,sc,artisan,3,C00541,SFURTI (Cluster Development),SFURTI (Cluster Development),0
37,18674,sc,artisan,3,C00541,Startup India Seed Fund,Startup India Seed Fund,0
37,18674,sc,artisan,3,C00541,PM Formalization of Micro Food Processing Enterprises (PMFME),PM Formalization of Micro Food Processing Enterprises (PMFME),0
37,18674,sc,artisan,3,C00541,ASPIRE Scheme,ASPIRE Scheme,0
37,18674,sc,artisan,3,C00541,ZED Certification Scheme,ZED Certification Scheme,0
37,18674,sc,artisan,3,C00541,NSIC Marketing Assistance,NSIC Marketing Assistance,0
37,18674,sc,artisan,3,C00541,CLCSS (Credit Linked Capital Subsidy Scheme),CLCSS (Credit Linked Capital Subsidy Scheme),0
37,18674,sc,artisan,3,C00541,One District One Product (ODOP),One District One Product (ODOP),1
37,18674,sc,artisan,3,C00541,Self Employment Lending (National Corporations),Self Employment Lending (National Corporations),1
37,18674,sc,artisan,3,C00541,Chief Minister’s Self Employment Generation Programme (CMEGP),Chief Minister’s Self Employment Generation Programme (CMEGP),0
37,18674,sc,artisan,3,C00541,Udyogini (Women Welfare),Udyogini (Women Welfare),1
37,18674,sc,artisan,3,C00541,KMDC Self-Employment Loan,KMDC Self-Employment Loan,0
37,18674,sc,artisan,3,C00541,Dr. Ambedkar Development Corporation Self-Employment Scheme,Dr. Ambedkar Development Corporation Self-Employment Scheme,0
37,18674,sc,artisan,3,C00541,Vishwakarma Communities Development Loan,Vishwakarma Communities Development Loan,0
37,18674,sc,artisan,3,C00541,KSTDC Tourist Taxi Scheme,KSTDC Tourist Taxi Scheme,0
37,18674,sc,artisan,3,C00541,Unnati Scheme (Social Startups),Unnati Scheme (Social Startups),0
37,18674,sc,artisan,3,C00541,Badavara Bandhu (Mobile Bank),Badavara Bandhu (Mobile Bank),0
37,18674,sc,artisan,3,C00541,Devaraj Urs Backward Classes Development Direct Loan,Devaraj Urs Backward Classes Development Direct Loan,0
37,18674,sc,artisan,3,C00541,Karnataka Handloom Development Corporation (KHDC) Support,Karnataka Handloom Development Corporation (KHDC) Support,0
37,18674,sc,artisan,3,C00541,Cauvery Handicrafts (KSHDCL) Artisan Kits,Cauvery Handicrafts (KSHDCL) Artisan Kits,0
37,18674,sc,artisan,3,C00541,Elevate (Startup Karnataka),Elevate (Startup Karnataka),0
37,18674,sc,artisan,3,C00541,Kayaka Scheme (SHG Support),Kayaka Scheme (SHG Support),0
37,18674,sc,artisan,3,C00541,Rural Artisan Direct Loan,Rural Artisan Direct Loan,0
37,18674,sc,artisan,3,C00541,Karnataka Leather Industries (LIDKAR) Support,Karnataka Leather Industries (LIDKAR) Support,0
37,18674,sc,artisan,3,C00541,National Means-cum-Merit Scholarship (NMMSS),National Means-cum-Merit Scholarship (NMMSS),0
37,18674,sc,artisan,3,C00541,PM-USP (Scholarship for College Students),PM-USP (Scholarship for College Students),0
37,18674,sc,artisan,3,C00541,PM-Vidyalaxmi,PM-Vidyalaxmi,0
37,18674,sc,artisan,3,C00541,Central Sector Interest Subsidy (CSIS),Central Sector Interest Subsidy (CSIS),0
37,18674,sc,artisan,3,C00541,PM-YASASVI Scholarship,PM-YASASVI Scholarship,0
37,18674,sc,artisan,3,C00541,National Apprenticeship Promotion Scheme (NAPS),National Apprenticeship Promotion Scheme (NAPS),0
37,18674,sc,artisan,3,C00541,Sukanya Samriddhi Yojana,Sukanya Samriddhi Yojana,0
37,18674,sc,artisan,3,C00541,PM CARES for Children,PM CARES for Children,0
37,18674,sc,artisan,3,C00541,Pragati Scholarship for Girls,Pragati Scholarship for Girls,0
37,18674,sc,artisan,3,C00541,Saksham Scholarship,Saksham Scholarship,0
37,18674,sc,artisan,3,C00541,National Overseas Scholarship,National Overseas Scholarship,0
37,18674,sc,artisan,3,C00541,INSPIRE Scholarship,INSPIRE Scholarship,0
37,18674,sc,artisan,3,C00541,Post-Matric Scholarship for Minorities,Post-Matric Scholarship for Minorities,0
37,18674,sc,artisan,3,C00541,Kishore Vaigyanik Protsahan Yojana (KVPY),Kishore Vaigyanik Protsahan Yojana (KVPY),0
37,18674,sc,artisan,3,C00541,Junior Research Fellowship (NET-JRF),Junior Research Fellowship (NET-JRF),0
37,18674,sc,artisan,3,C00541,SSP Post-Matric Scholarship,SSP Post-Matric Scholarship,0
37,18674,sc,artisan,3,C00541,Vidyasiri (Food & Accommodation),Vidyasiri (Food & Accommodation),0
37,18674,sc,artisan,3,C00541,Arivu Education Loan Scheme,Arivu Education Loan Scheme,0
37,18674,sc,artisan,3,C00541,Prabuddha Overseas Scholarship,Prabuddha Overseas Scholarship,0
37,18674,sc,artisan,3,C00541,Free Laptops for SC/ST Students,Free Laptops for SC/ST Students,0
37,18674,sc,artisan,3,C00541,Incentive for SSLC & 2nd PUC (Minority),Incentive for SSLC & 2nd PUC (Minority),0
37,18674,sc,artisan,3,C00541,PhD Fellowship (Social Welfare Board),PhD Fellowship (Social Welfare Board),0
37,18674,sc,artisan,3,C00541,SSP Pre-Matric Scholarship,SSP Pre-Matric Scholarship,0
37,18674,sc,artisan,3,C00541,Chief Minister’s Kaushalya Karnataka (CMKKY),Chief Minister’s Kaushalya Karnataka (CMKKY),0
37,18674,sc,artisan,3,C00541,Kittur Rani Chennamma Award,Kittur Rani Chennamma Award,0
37,18674,sc,artisan,3,C00541,Samriddhi Scheme (SC/ST Startups),Samriddhi Scheme (SC/ST Startups),0
37,18674,sc,artisan,3,C00541,Free Cycle Scheme,Free Cycle Scheme,0
37,18674,sc,artisan,3,C00541,D. Devaraj Urs Foreign Education Scholarship,D. Devaraj Urs Foreign Education Scholarship,0
37,18674,sc,artisan,3,C00541,Adarsha Vidyalaya Entrance Fellowship,Adarsha Vidyalaya Entrance Fellowship,0
37,18674,sc,artisan,3,C00541,Vidyasiri Rural Hostel maintenance,Vidyasiri Rural Hostel maintenance,0
37,18674,sc,artisan,3,C00541,Pradhan Mantri Kaushal Vikas Yojana (PMKVY),Pradhan Mantri Kaushal Vikas Yojana (PMKVY),0
37,18674,sc,artisan,3,C00541,Prime Minister’s Employment Generation Programme (PMEGP),Prime Minister’s Employment Generation Programme (PMEGP),0
37,18674,sc,artisan,3,C00541,National Career Service (NCS) Portal,National Career Service (NCS) Portal,0
37,18674,sc,artisan,3,C00541,ASEEM (Aatmanirbhar Skilled Employee Employer Mapping),ASEEM (Aatmanirbhar Skilled Employee Employer Mapping),0
37,18674,sc,artisan,3,C00541,DDU-GKY (Deen Dayal Upadhyaya Grameen Kaushalya Yojana),DDU-GKY (Deen Dayal Upadhyaya Grameen Kaushalya Yojana),0
37,18674,sc,artisan,3,C00541,PM-DAKSH Yojana,PM-DAKSH Yojana,0
37,18674,sc,artisan,3,C00541,STRIVE (Skills Strengthening for Industrial Value Enhancement),STRIVE (Skills Strengthening for Industrial Value Enhancement),0
37,18674,sc,artisan,3,C00541,SANKALP Scheme,SANKALP Scheme,0
37,18674,sc,artisan,3,C00541,National Apprenticeship Promotion Scheme (NAPS),National Apprenticeship Promotion Scheme (NAPS),0
37,18674,sc,artisan,3,C00541,Jan Shikshan Sansthan (JSS),Jan Shikshan Sansthan (JSS),0
37,18674,sc,artisan,3,C00541,PM Kaushal Kendra (PMKK),PM Kaushal Kendra (PMKK),0
37,18674,sc,artisan,3,C00541,National SC-ST Hub (NSSH),National SC-ST Hub (NSSH),0
37,18674,sc,artisan,3,C00541,SAMRATH (Textile Skill Development),SAMRATH (Textile Skill Development),0
37,18674,sc,artisan,3,C00541,Self-Employment Lending (OBC/EBC),Self-Employment Lending (OBC/EBC),0
37,18674,sc,artisan,3,C00541,Credit Guarantee for Micro Units (CGFMU),Credit Guarantee for Micro Units (CGFMU),0
37,18674,sc,artisan,3,C00541,Yuva Nidhi Scheme,Yuva Nidhi Scheme,0
37,18674,sc,artisan,3,C00541,Chief Minister’s Kaushalya Karnataka (CMKKY),Chief Minister’s Kaushalya Karnataka (CMKKY),0
37,18674,sc,artisan,3,C00541,CMEGP (Self-Employment Generation),CMEGP (Self-Employment Generation),0
37,18674,sc,artisan,3,C00541,Dr. Ambedkar Swavalambana Yojana,Dr. Ambedkar Swavalambana Yojana,0
37,18674,sc,artisan,3,C00541,Samriddhi (Franchise-based Entrepreneurship),Samriddhi (Franchise-based Entrepreneurship),0
37,18674,sc,artisan,3,C00541,KSTDC Tourist Taxi Scheme,KSTDC Tourist Taxi Scheme,0
37,18674,sc,artisan,3,C00541,Devaraj Urs Development Corporation Startup Loan,Devaraj Urs Development Corporation Startup Loan,0
37,18674,sc,artisan,3,C00541,Kayaka (SHG Enterprise Support),Kayaka (SHG Enterprise Support),0
37,18674,sc,artisan,3,C00541,Badavara Bandhu (Zero Interest Loan for Start),Badavara Bandhu (Zero Interest Loan for Start),0
37,18674,sc,artisan,3,C00541,Minority Development Corporation Self-Employment Scheme,Minority Development Corporation Self-Employment Scheme,0
37,18674,sc,artisan,3,C00541,Ambedkar Self Employment for Physically Challenged,Ambedkar Self Employment for Physically Challenged,0
37,18674,sc,artisan,3,C00541,Elevate (Startup Grants for Women/Tier-2),Elevate (Startup Grants for Women/Tier-2),0
37,18674,sc,artisan,3,C00541,Unnati (Social Innovation Grants),Unnati (Social Innovation Grants),0
37,18674,sc,artisan,3,C00541,Suvarna Kayaka,Suvarna Kayaka,0
37,18674,sc,artisan,3,C00541,Madiwala Development Corporation Loan,Madiwala Development Corporation Loan,0
37,18674,sc,artisan,3,C00541,MGNREGA,MGNREGA,0
37,18674,sc,artisan,3,C00541,PM Shram Yogi Maan-Dhan (PM-SYM),PM Shram Yogi Maan-Dhan (PM-SYM),0
37,18674,sc,artisan,3,C00541,Ayushman Bharat-PMJAY,Ayushman Bharat-PMJAY,0
37,18674,sc,artisan,3,C00541,PM Jeevan Jyoti Bima Yojana (PMJJBY),PM Jeevan Jyoti Bima Yojana (PMJJBY),1
37,18674,sc,artisan,3,C00541,PM Suraksha Bima Yojana (PMSBY),PM Suraksha Bima Yojana (PMSBY),1
37,18674,sc,artisan,3,C00541,PM Awas Yojana - Gramin (PMAY-G),PM Awas Yojana - Gramin (PMAY-G),1
37,18674,sc,artisan,3,C00541,PM SVANidhi,PM SVANidhi,0
37,18674,sc,artisan,3,C00541,DDU-GKY (Skill Training),DDU-GKY (Skill Training),0
37,18674,sc,artisan,3,C00541,Atal Pension Yojana (APY),Atal Pension Yojana (APY),1
37,18674,sc,artisan,3,C00541,PM Ujjwala Yojana,PM Ujjwala Yojana,1
37,18674,sc,artisan,3,C00541,National Food Security Act (NFSA),National Food Security Act (NFSA),1
37,18674,sc,artisan,3,C00541,PM Garib Kalyan Anna Yojana,PM Garib Kalyan Anna Yojana,1
37,18674,sc,artisan,3,C00541,Deendayal Antyodaya Yojana (NULM),Deendayal Antyodaya Yojana (NULM),1
37,18674,sc,artisan,3,C00541,National Social Assistance Programme,National Social Assistance Programme,1
37,18674,sc,artisan,3,C00541,PM-eBus Sewa,PM-eBus Sewa,1
37,18674,sc,artisan,3,C00541,Gig Workers Social Security Act,Gig Workers Social Security Act,0
37,18674,sc,artisan,3,C00541,BOCW Pension Scheme,BOCW Pension Scheme,0
37,18674,sc,artisan,3,C00541,Accident Compensation (BOCW),Accident Compensation (BOCW),0
37,18674,sc,artisan,3,C00541,Educational Assistance for Workers' Children,Educational Assistance for Workers' Children,0
37,18674,sc,artisan,3,C00541,Maternity Benefits for Registered Workers,Maternity Benefits for Registered Workers,0
37,18674,sc,artisan,3,C00541,Marriage Assistance for Workers,Marriage Assistance for Workers,0
37,18674,sc,artisan,3,C00541,Ambedkar Labour Assistance,Ambedkar Labour Assistance,0
37,18674,sc,artisan,3,C00541,Thayi Bhagya,Thayi Bhagya,1
37,18674,sc,artisan,3,C00541,Udyogini Scheme,Udyogini Scheme,1
37,18674,sc,artisan,3,C00541,Kayaka Scheme,Kayaka Scheme,0
37,18674,sc,artisan,3,C00541,Badavara Bandhu,Badavara Bandhu,0
37,18674,sc,artisan,3,C00541,Charmashilpa Scheme,Charmashilpa Scheme,0
37,18674,sc,artisan,3,C00541,Madilu Kit,Madilu Kit,1
37,18674,sc,artisan,3,C00541,Bus Pass for Building Workers,Bus Pass for Building Workers,0
37,18674,sc,artisan,3,C00541,Karnataka Labour Welfare Board Educational Assistance,Karnataka Labour Welfare Board Educational Assistance,0
25,169306,sc,self_employed,1,C00542,PM-Kisan Samman Nidhi,PM-Kisan Samman Nidhi,0
25,169306,sc,self_employed,1,C00542,Pradhan Mantri Fasal Bima Yojana (PMFBY),Pradhan Mantri Fasal Bima Yojana (PMFBY),0
25,169306,sc,self_employed,1,C00542,Kisan Credit Card (KCC),Kisan Credit Card (KCC),0
25,169306,sc,self_employed,1,C00542,Soil Health Card Scheme,Soil Health Card Scheme,0
25,169306,sc,self_employed,1,C00542,PM Krishi Sinchai Yojana (PMKSY),PM Krishi Sinchai Yojana (PMKSY),0
25,169306,sc,self_employed,1,C00542,E-NAM (National Agriculture Market),E-NAM (National Agriculture Market),0
25,169306,sc,self_employed,1,C00542,Paramparagat Krishi Vikas Yojana (PKVY),Paramparagat Krishi Vikas Yojana (PKVY),0
25,169306,sc,self_employed,1,C00542,PM-KISAN Maandhan Yojana,PM-KISAN Maandhan Yojana,0
25,169306,sc,self_employed,1,C00542,Agri-Infrastructure Fund,Agri-Infrastructure Fund,1
25,169306,sc,self_employed,1,C00542,PM Matsya Sampada Yojana,PM Matsya Sampada Yojana,0
25,169306,sc,self_employed,1,C00542,PM-AASHA,PM-AASHA,0
25,169306,sc,self_employed,1,C00542,National Food Security Mission,National Food Security Mission,0
25,169306,sc,self_employed,1,C00542,Micro Irrigation Fund,Micro Irrigation Fund,0
25,169306,sc,self_employed,1,C00542,Mission for Integrated Development of Horticulture,Mission for Integrated Development of Horticulture,0
25,169306,sc,self_employed,1,C00542,Kisan Urja Suraksha evam Utthaan Mahabhiyan (PM-KUSUM),Kisan Urja Suraksha evam Utthaan Mahabhiyan (PM-KUSUM),0
25,169306,sc,self_employed,1,C00542,Raitha Vidyanidhi Scholarship,Raitha Vidyanidhi Scholarship,0
25,169306,sc,self_employed,1,C00542,Krishi Bhagya,Krishi Bhagya,0
25,169306,sc,self_employed,1,C00542,Pashu Bhagya,Pashu Bhagya,0
25,169306,sc,self_employed,1,C00542,Milk Incentive Scheme,Milk Incentive Scheme,0
25,169306,sc,self_employed,1,C00542,Ganga Kalyana Scheme,Ganga Kalyana Scheme,0
25,169306,sc,self_employed,1,C00542,Raitha Siri,Raitha Siri,0
25,169306,sc,self_employed,1,C00542,Krushi Aranya Protsaha Yojane,Krushi Aranya Protsaha Yojane,0
25,169306,sc,self_employed,1,C00542,Surya Raitha,Surya Raitha,0
25,169306,sc,self_employed,1,C00542,Raitha Sanjeevini (Accident Insurance),Raitha Sanjeevini (Accident Insurance),0
25,169306,sc,self_employed,1,C00542,Krishi Yantra Dhare,Krishi Yantra Dhare,0
25,169306,sc,self_employed,1,C00542,Savayava Bhagya,Savayava Bhagya,0
25,169306,sc,self_employed,1,C00542,Krishi Navodyama,Krishi Navodyama,1
25,169306,sc,self_employed,1,C00542,Bhoo Chetana,Bhoo Chetana,0
25,169306,sc,self_employed,1,C00542,Suvarna Gramodaya,Suvarna Gramodaya,0
25,169306,sc,self_employed,1,C00542,Karnataka State Agriculture Marketing Board Loans,Karnataka State Agriculture Marketing Board Loans,0
25,169306,sc,self_employed,1,C00542,PM MUDRA Yojana (PMMY),PM MUDRA Yojana (PMMY),1
25,169306,sc,self_employed,1,C00542,PMEGP (Prime Minister Employment Generation Programme),PMEGP (Prime Minister Employment Generation Programme),1
25,169306,sc,self_employed,1,C00542,Stand-Up India Scheme,Stand-Up India Scheme,1
25,169306,sc,self_employed,1,C00542,PM Vishwakarma Scheme,PM Vishwakarma Scheme,1
25,169306,sc,self_employed,1,C00542,Credit Guarantee Fund Trust for Micro and Small Enterprises (CGTMSE),Credit Guarantee Fund Trust for Micro and Small Enterprises (CGTMSE),1
25,169306,sc,self_employed,1,C00542,MSME Champion Scheme,MSME Champion Scheme,1
25,169306,sc,self_employed,1,C00542,SFURTI (Cluster Development),SFURTI (Cluster Development),1
25,169306,sc,self_employed,1,C00542,Startup India Seed Fund,Startup India Seed Fund,1
25,169306,sc,self_employed,1,C00542,PM Formalization of Micro Food Processing Enterprises (PMFME),PM Formalization of Micro Food Processing Enterprises (PMFME),1
25,169306,sc,self_employed,1,C00542,ASPIRE Scheme,ASPIRE Scheme,1
25,169306,sc,self_employed,1,C00542,ZED Certification Scheme,ZED Certification Scheme,1
25,169306,sc,self_employed,1,C00542,NSIC Marketing Assistance,NSIC Marketing Assistance,1
25,169306,sc,self_employed,1,C00542,CLCSS (Credit Linked Capital Subsidy Scheme),CLCSS (Credit Linked Capital Subsidy Scheme),1
25,169306,sc,self_employed,1,C00542,One District One Product (ODOP),One District One Product (ODOP),1
25,169306,sc,self_employed,1,C00542,Self Employment Lending (National Corporations),Self Employment Lending (National Corporations),1
25,169306,sc,self_employed,1,C00542,Chief Minister’s Self Employment Generation Programme (CMEGP),Chief Minister’s Self Employment Generation Programme (CMEGP),1
25,169306,sc,self_employed,1,C00542,Udyogini (Women Welfare),Udyogini (Women Welfare),0
25,169306,sc,self_employed,1,C00542,KMDC Self-Employment Loan,KMDC Self-Employment Loan,1
25,169306,sc,self_employed,1,C00542,Dr. Ambedkar Development Corporation Self-Employment Scheme,Dr. Ambedkar Development Corporation Self-Employment Scheme,1
25,169306,sc,self_employed,1,C00542,Vishwakarma Communities Development Loan,Vishwakarma Communities Development Loan,1
25,169306,sc,self_employed,1,C00542,KSTDC Tourist Taxi Scheme,KSTDC Tourist Taxi Scheme,1
25,169306,sc,self_employed,1,C00542,Unnati Scheme (Social Startups),Unnati Scheme (Social Startups),1
25,169306,sc,self_employed,1,C00542,Badavara Bandhu (Mobile Bank),Badavara Bandhu (Mobile Bank),1
25,169306,sc,self_employed,1,C00542,Devaraj Urs Backward Classes Development Direct Loan,Devaraj Urs Backward Classes Development Direct Loan,0
25,169306,sc,self_employed,1,C00542,Karnataka Handloom Development Corporation (KHDC) Support,Karnataka Handloom Development Corporation (KHDC) Support,1
25,169306,sc,self_employed,1,C00542,Cauvery Handicrafts (KSHDCL) Artisan Kits,Cauvery Handicrafts (KSHDCL) Artisan Kits,1
25,169306,sc,self_employed,1,C00542,Elevate (Startup Karnataka),Elevate (Startup Karnataka),1
25,169306,sc,self_employed,1,C00542,Kayaka Scheme (SHG Support),Kayaka Scheme (SHG Support),1
25,169306,sc,self_employed,1,C00542,Rural Artisan Direct Loan,Rural Artisan Direct Loan,1
25,169306,sc,self_employed,1,C00542,Karnataka Leather Industries (LIDKAR) Support,Karnataka Leather Industries (LIDKAR) Support,1
25,169306,sc,self_employed,1,C00542,National Means-cum-Merit Scholarship (NMMSS),National Means-cum-Merit Scholarship (NMMSS),0
25,169306,sc,self_employed,1,C00542,PM-USP (Scholarship for College Students),PM-USP (Scholarship for College Students),0
25,169306,sc,self_employed,1,C00542,PM-Vidyalaxmi,PM-Vidyalaxmi,0
25,169306,sc,self_employed,1,C00542,Central Sector Interest Subsidy (CSIS),Central Sector Interest Subsidy (CSIS),0
25,169306,sc,self_employed,1,C00542,PM-YASASVI Scholarship,PM-YASASVI Scholarship,0
25,169306,sc,self_employed,1,C00542,National Apprenticeship Promotion Scheme (NAPS),National Apprenticeship Promotion Scheme (NAPS),0
25,169306,sc,self_employed,1,C00542,Sukanya Samriddhi Yojana,Sukanya Samriddhi Yojana,0
25,169306,sc,self_employed,1,C00542,PM CARES for Children,PM CARES for Children,0
25,169306,sc,self_employed,1,C00542,Pragati Scholarship for Girls,Pragati Scholarship for Girls,0
25,169306,sc,self_employed,1,C00542,Saksham Scholarship,Saksham Scholarship,0
25,169306,sc,self_employed,1,C00542,National Overseas Scholarship,National Overseas Scholarship,0
25,169306,sc,self_employed,1,C00542,INSPIRE Scholarship,INSPIRE Scholarship,0
25,169306,sc,self_employed,1,C00542,Post-Matric Scholarship for Minorities,Post-Matric Scholarship for Minorities,0
25,169306,sc,self_employed,1,C00542,Kishore Vaigyanik Protsahan Yojana (KVPY),Kishore Vaigyanik Protsahan Yojana (KVPY),0
25,169306,sc,self_employed,1,C00542,Junior Research Fellowship (NET-JRF),Junior Research Fellowship (NET-JRF),0
25,169306,sc,self_employed,1,C00542,SSP Post-Matric Scholarship,SSP Post-Matric Scholarship,0
25,169306,sc,self_employed,1,C00542,Vidyasiri (Food & Accommodation),Vidyasiri (Food & Accommodation),0
25,169306,sc,self_employed,1,C00542,Arivu Education Loan Scheme,Arivu Education Loan Scheme,0
25,169306,sc,self_employed,1,C00542,Prabuddha Overseas Scholarship,Prabuddha Overseas Scholarship,0
25,169306,sc,self_employed,1,C00542,Free Laptops for SC/ST Students,Free Laptops for SC/ST Students,0
25,169306,sc,self_employed,1,C00542,Incentive for SSLC & 2nd PUC (Minority),Incentive for SSLC & 2nd PUC (Minority),0
25,169306,sc,self_employed,1,C00542,PhD Fellowship (Social Welfare Board),PhD Fellowship (Social Welfare Board),0
25,169306,sc,self_employed,1,C00542,SSP Pre-Matric Scholarship,SSP Pre-Matric Scholarship,0
25,169306,sc,self_employed,1,C00542,Chief Minister’s Kaushalya Karnataka (CMKKY),Chief Minister’s Kaushalya Karnataka (CMKKY),0
25,169306,sc,self_employed,1,C00542,Kittur Rani Chennamma Award,Kittur Rani Chennamma Award,0
25,169306,sc,self_employed,1,C00542,Samriddhi Scheme (SC/ST Startups),Samriddhi Scheme (SC/ST Startups),0
25,169306,sc,self_employed,1,C00542,Free Cycle Scheme,Free Cycle Scheme,0
25,169306,sc,self_employed,1,C00542,D. Devaraj Urs Foreign Education Scholarship,D. Devaraj Urs Foreign Education Scholarship,0
25,169306,sc,self_employed,1,C00542,Adarsha Vidyalaya Entrance Fellowship,Adarsha Vidyalaya Entrance Fellowship,0
25,169306,sc,self_employed,1,C00542,Vidyasiri Rural Hostel maintenance,Vidyasiri Rural Hostel maintenance,0
25,169306,sc,self_employed,1,C00542,Pradhan Mantri Kaushal Vikas Yojana (PMKVY),Pradhan Mantri Kaushal Vikas Yojana (PMKVY),0
25,169306,sc,self_employed,1,C00542,Prime Minister’s Employment Generation Programme (PMEGP),Prime Minister’s Employment Generation Programme (PMEGP),1
25,169306,sc,self_employed,1,C00542,National Career Service (NCS) Portal,National Career Service (NCS) Portal,0
25,169306,sc,self_employed,1,C00542,ASEEM (Aatmanirbhar Skilled Employee Employer Mapping),ASEEM (Aatmanirbhar Skilled Employee Employer Mapping),0
25,169306,sc,self_employed,1,C00542,DDU-GKY (Deen Dayal Upadhyaya Grameen Kaushalya Yojana),DDU-GKY (Deen Dayal Upadhyaya Grameen Kaushalya Yojana),0
25,169306,sc,self_employed,1,C00542,PM-DAKSH Yojana,PM-DAKSH Yojana,0
25,169306,sc,self_employed,1,C00542,STRIVE (Skills Strengthening for Industrial Value Enhancement),STRIVE (Skills Strengthening for Industrial Value Enhancement),0
25,169306,sc,self_employed,1,C00542,SANKALP Scheme,SANKALP Scheme,0
25,169306,sc,self_employed,1,C00542,National Apprenticeship Promotion Scheme (NAPS),National Apprenticeship Promotion Scheme (NAPS),0
25,169306,sc,self_employed,1,C00542,Jan Shikshan Sansthan (JSS),Jan Shikshan Sansthan (JSS),0
25,169306,sc,self_employed,1,C00542,PM Kaushal Kendra (PMKK),PM Kaushal Kendra (PMKK),0
25,169306,sc,self_employed,1,C00542,National SC-ST Hub (NSSH),National SC-ST Hub (NSSH),1
25,169306,sc,self_employed,1,C00542,SAMRATH (Textile Skill Development),SAMRATH (Textile Skill Development),0
25,169306,sc,self_employed,1,C00542,Self-Employment Lending (OBC/EBC),Self-Employment Lending (OBC/EBC),0
25,169306,sc,self_employed,1,C00542,Credit Guarantee for Micro Units (CGFMU),Credit Guarantee for Micro Units (CGFMU),1
25,169306,sc,self_employed,1,C00542,Yuva Nidhi Scheme,Yuva Nidhi Scheme,0
25,169306,sc,self_employed,1,C00542,Chief Minister’s Kaushalya Karnataka (CMKKY),Chief Minister’s Kaushalya Karnataka (CMKKY),0
25,169306,sc,self_employed,1,C00542,CMEGP (Self-Employment Generation),CMEGP (Self-Employment Generation),1
25,169306,sc,self_employed,1,C00542,Dr. Ambedkar Swavalambana Yojana,Dr. Ambedkar Swavalambana Yojana,1
25,169306,sc,self_employed,1,C00542,Samriddhi (Franchise-based Entrepreneurship),Samriddhi (Franchise-based Entrepreneurship),0
25,169306,sc,self_employed,1,C00542,KSTDC Tourist Taxi Scheme,KSTDC Tourist Taxi Scheme,0
25,169306,sc,self_employed,1,C00542,Devaraj Urs Development Corporation Startup Loan,Devaraj Urs Development Corporation Startup Loan,0
25,169306,sc,self_employed,1,C00542,Kayaka (SHG Enterprise Support),Kayaka (SHG Enterprise Support),0
25,169306,sc,self_employed,1,C00542,Badavara Bandhu (Zero Interest Loan for Start),Badavara Bandhu (Zero Interest Loan for Start),0
25,169306,sc,self_employed,1,C00542,Minority Development Corporation Self-Employment Scheme,Minority Development Corporation Self-Employment Scheme,0
25,169306,sc,self_employed,1,C00542,Ambedkar Self Employment for Physically Challenged,Ambedkar Self Employment for Physically Challenged,0
25,169306,sc,self_employed,1,C00542,Elevate (Startup Grants for Women/Tier-2),Elevate (Startup Grants for Women/Tier-2),1
